CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
507,Germany,Female,62,0,244771.26,3,0,0,143032.2,1
826,Germany,Male,63,3,198253.1,4,1,1,15699.91,1
395,Germany,Male,52,6,247147.62,4,1,1,159384.31,1
722,Germany,Female,60,8,223090.06,1,0,1,111068.57,1
355,Spain,Male,20,8,103983.16,1,1,1,154040.92,1
448,France,Male,36,9,196194.28,2,1,0,93094.29,1
729,France,Male,27,0,228016.96,2,1,1,17843.56,0
582,Spain,Female,44,4,178151.52,3,1,0,139531.55,1
386,Germany,Female,32,6,105695.59,4,1,1,94384.41,1
629,Spain,Female,28,6,16447.56,2,0,0,176068.26,0
698,Germany,Female,64,9,202424.23,3,0,1,150246.21,1
846,Spain,Female,43,5,238185.72,3,0,0,78316.73,1
651,France,Male,41,10,90615.82,1,1,1,147575.57,1
530,France,Female,30,9,37976.51,4,1,0,104089.63,1
444,France,Male,49,3,81625.96,3,0,0,47894.35,0
448,Germany,Female,54,2,145655.59,1,1,0,89778.4,1
537,Germany,Male,21,8,79232.25,3,1,1,52286.85,0
830,Spain,Female,30,9,152654.68,4,1,1,10945.54,0
465,Spain,Female,26,3,241713.06,3,1,0,56891.2,1
540,France,Female,74,7,167683.62,3,1,1,49809.05,1
602,Germany,Female,66,0,90664.84,2,0,0,10824.01,1
818,Spain,Female,51,6,233938.24,2,0,0,158945.82,1
765,Germany,Female,73,5,141408.82,1,1,1,24627.14,1
820,Germany,Male,54,0,32093.1,3,0,1,95321.22,1
510,France,Female,65,3,124745.25,1,0,1,89397.8,1
605,France,Male,24,4,163409.11,4,1,1,44467.54,1
672,Germany,Female,18,10,209563.59,1,0,1,193705.02,1
477,Germany,Male,75,7,234119.2,3,0,1,124709.38,1
367,Germany,Male,29,3,79354.03,2,1,0,164567.48,1
630,Germany,Male,38,2,38878.09,2,0,0,104266.71,1
839,France,Male,28,1,18457.16,1,1,0,147334.26,0
572,Spain,Male,61,3,184588.65,2,0,1,194258.05,1
403,France,Male,68,10,198789.56,3,0,0,76197.03,1
407,Spain,Female,75,9,102343.28,3,0,1,105810.13,1
672,Germany,Male,61,3,98981.35,4,0,1,107762.01,1
709,Spain,Female,61,9,238559.26,2,1,1,198479.02,1
523,France,Female,31,4,229170.33,2,1,0,54288.84,1
629,France,Male,51,6,58316.48,4,0,0,138308.43,1
463,Germany,Male,51,8,195201.91,1,1,1,36263.64,1
637,France,Female,42,1,155675.1,4,1,0,186143.97,1
780,Germany,Male,21,4,38555.68,2,0,1,122172.56,1
691,France,Male,69,10,89192.76,1,0,1,173288.19,1
500,France,Male,72,9,44368.24,3,1,0,180095.89,1
799,Germany,Male,43,8,73789.01,3,1,1,115850.88,0
476,Spain,Male,33,2,153825.29,4,1,1,139581.38,1
504,France,Male,27,0,93816.37,3,1,1,142756.92,0
839,Spain,Male,62,1,98514.88,2,0,1,97491.36,1
735,France,Female,19,5,134911.82,4,1,0,92619.27,1
823,France,Male,52,4,21806.03,2,1,0,45375.76,1
622,France,Female,36,0,184699.32,2,1,1,82943.77,0
453,France,Female,23,0,100427.38,1,0,1,198243.82,1
766,Spain,Female,36,10,120099.27,1,1,1,61273.7,1
742,Spain,Female,70,3,243574.93,1,1,0,154863.77,1
648,France,Male,69,3,86091.72,3,0,0,21276.02,1
595,France,Female,68,5,162054.73,1,0,0,98819.07,1
525,Spain,Female,25,5,98126.08,2,1,0,21097.93,1
388,Germany,Female,31,9,223570.68,4,0,0,100401.99,1
826,Germany,Female,27,5,211689.07,4,1,1,15234.97,0
519,Spain,Female,20,0,60406.07,2,1,0,126526.01,0
596,France,Male,55,9,172936.43,3,0,0,121436.73,1
375,France,Male,46,8,16293.0,4,0,1,161590.21,0
704,Germany,Female,32,10,240796.35,2,0,0,120824.38,1
655,Germany,Male,40,6,87247.53,2,1,1,185939.84,0
758,Spain,Male,40,6,207960.69,2,0,1,158789.88,1
757,Germany,Female,35,10,79607.84,4,1,0,35204.74,1
362,Spain,Female,63,6,158192.69,4,0,0,60439.91,1
665,Germany,Female,36,1,245897.7,1,1,0,14983.81,1
740,Germany,Male,45,1,219187.47,1,1,0,83365.46,1
662,Germany,Female,43,5,40091.48,2,0,1,106811.89,1
385,France,Male,27,6,136872.11,2,0,1,189729.79,1
522,France,Male,64,2,87132.95,2,1,0,109230.81,1
369,France,Male,21,3,108584.71,2,0,1,158395.33,1
670,Germany,Female,72,2,83795.78,4,0,1,60924.56,1
613,Spain,Male,19,6,83989.81,1,0,1,39100.1,1
843,Spain,Female,20,6,135638.31,3,0,0,164058.89,1
749,Spain,Female,24,3,47991.0,2,0,1,57010.78,0
491,Spain,Female,72,6,134348.86,1,0,1,175553.67,1
809,France,Female,33,4,69741.36,2,0,1,42271.48,0
720,France,Female,48,0,72245.73,4,1,0,171801.44,0
820,Germany,Male,27,9,184687.01,3,0,1,156841.04,1
492,Germany,Male,36,3,7398.4,1,1,1,126131.93,0
441,Spain,Male,45,6,95236.44,1,0,1,171541.93,0
703,France,Male,34,1,101883.6,3,1,1,72834.92,1
671,Spain,Male,45,1,121277.53,4,1,1,41546.49,0
637,Germany,Female,36,0,167252.76,3,0,1,39837.73,1
564,Germany,Female,54,1,92421.7,1,0,1,61368.19,1
796,Spain,Male,40,9,53284.28,3,0,0,94783.16,0
691,Germany,Male,37,7,221218.21,4,0,0,176444.34,1
400,Spain,Male,30,10,245259.66,4,1,0,27011.77,0
502,France,Female,30,7,5003.67,2,1,0,183895.99,0
535,Spain,Female,60,7,136616.71,3,0,0,185843.99,1
412,France,Female,28,0,85425.59,3,1,0,148174.91,1
539,France,Male,65,0,69247.39,1,0,1,181053.89,1
474,Germany,Male,32,9,83926.6,4,1,0,156297.46,1
499,Germany,Male,34,3,159719.44,3,0,0,110377.18,1
663,Germany,Male,71,5,47679.0,1,1,0,124142.54,1
407,Spain,Female,67,7,228215.18,2,0,0,129362.65,1
691,Spain,Male,45,1,116528.63,3,1,1,34109.72,1
654,Germany,Male,36,2,81394.21,3,0,1,46680.29,0
529,Spain,Male,21,5,191382.83,1,0,1,109440.06,1
519,Germany,Female,39,9,4086.67,1,1,1,31893.38,1
675,Spain,Female,39,3,107963.22,4,1,0,193346.07,1
620,France,Male,72,1,88825.9,4,1,1,106354.18,0
403,France,Female,54,6,84552.48,4,1,0,82216.37,1
840,Germany,Female,56,3,84267.84,3,1,1,39932.61,0
793,Spain,Female,51,7,7817.84,1,0,0,89141.44,1
450,Spain,Female,50,7,38029.1,4,1,0,67460.98,0
830,France,Female,61,6,35471.29,3,1,1,26706.16,1
613,France,Male,59,9,247152.63,4,1,1,193731.01,1
402,Germany,Male,57,8,5541.44,2,1,1,60345.84,1
409,France,Male,50,3,41768.41,3,0,1,141189.35,0
841,Germany,Female,29,6,243543.63,4,0,1,27351.28,1
457,France,Female,19,9,157064.15,4,0,1,183502.11,1
354,France,Female,45,9,112666.78,2,0,1,122242.78,1
452,Spain,Female,27,0,19690.23,2,1,0,134805.68,0
545,France,Male,39,3,167415.29,4,0,1,158539.03,0
611,France,Male,34,1,34450.75,4,0,0,125123.91,0
714,Germany,Male,43,8,167796.53,1,1,0,23472.42,1
829,France,Male,20,4,244794.12,4,1,1,91620.66,1
721,Germany,Male,24,2,132993.16,4,1,0,59785.72,1
699,France,Male,61,3,53521.16,1,1,1,102476.23,1
396,France,Female,25,5,156320.94,1,1,0,86821.78,1
704,Germany,Female,37,9,128232.42,4,1,1,167041.29,1
660,Spain,Male,29,0,133285.07,1,0,1,56939.03,0
773,Germany,Female,52,6,119526.74,3,0,1,48247.2,1
657,Germany,Male,34,7,168435.14,2,1,1,192036.4,0
493,Germany,Male,45,6,142986.34,3,0,1,190408.16,0
618,Spain,Female,58,6,246748.77,2,1,0,198758.34,1
719,France,Male,27,8,206465.86,2,1,1,117992.31,1
473,Germany,Male,39,3,66174.59,4,0,1,31497.35,0
455,Germany,Male,55,6,181439.13,2,0,0,177231.87,1
507,Spain,Female,74,8,53575.09,3,0,1,37571.85,1
496,Germany,Female,50,4,195586.6,4,0,0,39562.92,1
494,France,Female,39,1,36889.41,1,0,1,46745.54,0
469,Spain,Female,61,4,118388.46,3,1,0,134149.58,1
668,France,Male,54,3,197651.55,4,0,1,30367.82,1
624,France,Female,30,7,70028.18,2,0,1,157873.51,1
441,Spain,Female,44,4,209279.78,3,1,0,21067.8,1
407,Germany,Female,32,8,161037.68,2,0,0,30984.85,1
788,France,Male,39,8,99380.58,4,0,0,92552.56,1
695,France,Female,47,2,105854.18,4,0,0,82042.59,1
578,France,Female,60,9,231497.88,1,0,0,198044.57,1
823,France,Male,57,5,54447.75,1,0,1,193704.15,1
466,Spain,Male,54,5,173340.65,3,1,1,46039.54,1
667,Spain,Male,51,3,176823.55,1,0,0,189866.45,1
628,France,Male,61,10,230612.42,2,0,0,141529.76,1
476,Germany,Female,51,9,178291.07,2,1,0,87680.2,1
742,France,Male,75,2,146116.85,1,0,1,150529.88,1
745,Germany,Female,65,0,225630.63,1,1,1,181026.78,1
850,France,Female,70,6,207283.01,1,1,0,44226.9,1
478,Germany,Female,52,4,179194.11,3,1,1,47237.01,1
407,France,Female,59,9,8144.6,3,0,0,87656.94,1
471,Germany,Female,36,6,93380.1,2,0,1,42150.24,1
350,France,Male,25,0,157972.42,3,0,0,78475.52,1
588,France,Female,56,7,130562.63,3,0,0,132681.39,1
639,Germany,Female,50,2,79829.58,4,1,1,164435.44,0
445,Spain,Female,61,6,36105.98,2,1,1,67367.64,1
475,Germany,Male,45,2,138249.15,2,1,0,63528.83,1
467,Spain,Female,54,2,71479.39,1,0,0,158151.16,1
397,France,Female,65,9,58250.12,4,1,1,82394.98,0
438,Germany,Male,42,8,99739.56,1,0,0,165510.32,1
837,Germany,Female,53,1,196372.86,3,1,0,198742.26,1
586,Germany,Female,34,3,121963.38,2,1,0,196137.05,1
722,Spain,Male,41,5,54123.05,3,1,0,135910.52,0
734,Spain,Female,38,2,29225.79,3,0,0,81290.51,1
621,France,Female,19,9,124746.82,4,1,0,22443.07,0
538,Spain,Female,48,9,198591.6,4,1,1,150227.72,1
836,Spain,Female,61,6,163204.51,2,0,1,195813.78,1
541,France,Female,50,6,58037.22,2,1,0,22917.05,1
796,Germany,Male,47,4,109176.65,4,1,0,11171.87,1
418,Germany,Male,29,2,213807.59,4,0,1,168037.48,0
627,France,Male,61,1,44413.98,4,0,0,29429.2,1
698,Germany,Female,29,3,133020.14,4,0,1,25508.37,0
596,Spain,Female,68,3,89057.88,2,0,1,182963.85,1
800,France,Female,74,10,31044.94,2,1,0,25116.55,1
425,France,Male,66,7,12475.98,3,1,0,31663.35,1
503,France,Female,69,7,138967.85,3,0,0,118219.0,1
493,Germany,Female,41,4,5187.22,3,1,1,153794.69,1
784,France,Female,41,5,25861.53,2,1,1,85918.73,0
834,France,Male,75,7,86891.07,1,0,0,89911.94,1
435,France,Male,28,0,10880.05,3,1,0,130198.94,0
534,Germany,Female,30,4,100111.31,1,1,0,106030.81,1
634,Spain,Female,44,3,32591.26,1,1,1,13539.38,1
811,France,Female,25,3,87468.27,1,0,0,31580.81,1
569,Spain,Male,27,10,197789.92,4,1,1,120504.0,0
418,Germany,Male,25,1,156591.09,2,1,0,160795.88,1
396,Germany,Male,37,9,111350.27,2,1,0,154989.6,1
846,Germany,Female,25,0,22958.33,3,0,1,150610.75,0
443,Germany,Male,26,5,154787.41,3,0,1,156541.8,0
587,Spain,Female,24,6,40927.41,2,1,1,18444.26,0
795,France,Female,31,4,19146.59,4,1,1,180069.3,0
849,Germany,Male,45,7,165999.0,2,0,1,178963.79,0
802,Germany,Female,19,8,228014.97,1,0,1,111065.56,1
553,Spain,Male,74,10,115148.36,2,0,0,57232.92,1
749,Spain,Female,60,10,10248.98,4,0,1,122513.91,0
567,Germany,Female,25,1,220074.43,2,1,0,115998.33,1
823,France,Male,30,10,16743.44,2,0,0,52361.87,1
781,France,Female,38,3,216878.31,2,0,0,124594.73,1
690,Germany,Female,64,10,97954.84,1,0,1,161485.88,1
388,Spain,Female,45,8,91348.63,3,0,1,163160.3,0
449,Germany,Female,52,4,135699.34,4,1,0,21342.59,1
638,Germany,Female,40,2,239271.2,1,1,0,47461.03,1
603,Spain,Female,63,5,224685.14,2,1,0,136962.44,1
571,Germany,Female,32,2,117582.52,2,1,1,173368.07,0
706,Germany,Female,19,4,173955.81,3,0,0,109031.25,1
372,Germany,Male,68,2,145107.31,3,1,1,144429.88,1
599,Spain,Male,29,5,173365.39,3,1,0,14003.68,1
359,France,Female,74,9,207331.87,1,0,1,125599.95,1
595,France,Female,69,4,8623.46,4,1,1,192762.74,1
674,Spain,Male,53,8,81439.96,3,1,0,135592.78,1
449,France,Female,20,2,239832.28,2,1,1,185232.39,0
639,Germany,Male,22,5,237334.08,4,0,0,117541.8,1
529,France,Male,20,7,2805.22,2,0,0,170241.96,1
572,Germany,Male,74,6,50360.03,2,0,0,33590.86,1
743,France,Female,64,5,248442.51,4,1,0,33467.52,1
599,Spain,Female,36,1,123206.27,1,0,0,32834.07,1
496,France,Female,19,6,143216.5,4,0,1,102881.41,1
791,France,Male,61,7,41605.05,3,1,0,72750.08,1
445,France,Male,54,0,223583.9,4,0,1,146645.31,1
606,Spain,Male,71,8,57816.07,3,1,0,181498.16,1
674,France,Female,34,3,47411.91,3,1,0,127681.22,1
842,Spain,Male,31,7,57030.6,4,0,1,50510.01,0
353,Germany,Male,45,9,229905.43,4,1,0,186866.6,1
365,France,Female,44,6,175711.68,3,1,0,110292.89,1
629,Spain,Male,71,9,192149.1,2,1,1,146789.66,1
685,Spain,Male,27,6,94259.09,4,0,1,179196.11,0
596,France,Female,20,1,227294.25,1,1,0,198068.07,1
607,Germany,Female,53,0,197351.99,3,0,0,106152.15,1
846,Spain,Male,55,3,187649.34,2,0,0,163531.92,1
825,France,Female,73,1,242735.07,4,1,0,117704.74,1
733,Germany,Male,42,7,91549.21,4,1,0,102426.25,1
509,Spain,Female,39,9,152743.41,2,1,0,112165.38,1
824,Spain,Male,65,6,227482.42,1,1,0,102012.3,1
689,Germany,Female,56,7,197722.24,3,1,0,89995.34,1
501,Germany,Male,64,10,140844.74,4,0,0,147506.93,1
745,France,Female,47,5,19053.42,1,0,1,57438.41,0
527,France,Female,38,0,163180.86,3,1,1,127112.48,1
512,Spain,Female,47,8,131638.89,1,0,0,145462.43,1
729,Germany,Female,45,5,46045.12,3,0,1,179497.26,0
382,Germany,Female,48,9,220563.28,3,0,1,73056.66,0
766,Germany,Female,74,0,85812.15,1,1,0,173513.83,1
794,Spain,Female,69,0,96869.97,3,0,1,189605.32,1
528,Germany,Male,43,7,168100.39,4,0,1,133249.08,1
776,Germany,Male,60,5,122199.69,4,0,1,156572.27,1
450,Spain,Female,39,7,22320.27,1,1,1,87084.32,1
617,France,Female,38,7,96860.4,1,0,1,190905.73,0
672,France,Male,18,10,23616.53,3,1,0,137463.68,0
414,Spain,Male,54,7,47687.6,3,0,0,68929.79,1
766,Germany,Female,30,9,1793.61,1,1,1,86809.66,1
517,Spain,Male,38,6,45328.27,2,0,1,127373.55,0
679,France,Male,63,6,82611.84,1,1,1,54485.68,1
392,France,Female,26,9,134554.61,2,0,0,153243.74,1
393,Spain,Female,34,3,229819.3,2,1,1,52691.39,0
634,Spain,Female,64,8,135081.72,1,1,0,122439.95,1
746,France,Male,38,1,176400.89,1,0,1,142431.24,1
361,Spain,Female,48,10,89419.27,1,0,1,173352.1,1
444,France,Female,56,8,187907.7,2,1,0,149441.08,1
651,Spain,Male,71,9,155117.19,4,1,0,161776.77,1
735,Spain,Female,39,2,114948.5,4,0,0,183457.04,1
602,Spain,Male,29,1,48442.2,1,1,1,123576.6,1
848,France,Male,72,3,75885.23,1,0,1,170793.2,0
591,Spain,Male,23,4,155236.52,3,0,0,54055.72,1
384,France,Male,70,1,106514.08,3,1,1,164799.3,1
564,France,Male,33,0,222346.64,3,0,0,52120.48,1
686,Spain,Male,43,9,58710.07,1,1,0,187579.55,1
439,Spain,Female,22,10,18268.16,4,0,1,72694.93,0
613,France,Female,26,4,147337.14,4,0,1,42649.22,1
442,France,Female,63,8,221512.71,1,0,1,38152.06,1
759,Germany,Male,57,4,91184.76,1,0,1,45581.72,1
807,France,Female,31,10,161927.83,2,0,1,95032.66,1
439,Germany,Male,61,9,57853.16,2,0,1,109208.38,1
767,Germany,Female,59,8,139617.98,4,0,1,183619.31,1
464,Germany,Male,47,9,196698.03,3,0,0,82392.81,1
454,Spain,Female,69,5,216757.9,4,0,0,51321.64,1
740,Spain,Male,69,2,26279.78,2,0,1,151326.01,1
545,France,Female,43,3,89093.63,4,0,0,35584.34,1
663,Germany,Male,70,3,159911.11,2,0,0,179533.84,1
850,Spain,Female,62,0,8680.72,2,1,0,87785.93,1
463,Spain,Male,46,2,172653.8,3,1,0,126629.88,1
842,Spain,Female,36,2,132008.47,3,0,1,45375.03,1
424,Spain,Female,64,0,72141.57,2,0,0,37650.54,1
762,Spain,Female,25,8,203663.61,1,1,0,161779.48,1
725,Germany,Male,40,10,72512.68,3,0,1,91643.44,1
769,Germany,Male,70,0,247853.76,2,0,0,197481.13,1
566,Germany,Male,59,8,204092.55,1,0,0,109616.61,1
626,Germany,Male,52,0,176995.13,1,1,1,170674.05,1
598,France,Male,48,1,15336.89,4,0,0,196193.1,1
513,Germany,Female,70,1,226077.59,4,1,1,63418.53,1
743,Spain,Male,52,5,197513.83,3,1,1,162167.53,1
706,Germany,Female,49,6,57256.27,1,0,1,14181.17,1
806,France,Female,75,10,98062.05,3,1,0,139153.28,1
757,Spain,Male,22,0,67157.89,2,1,0,151588.21,1
541,Germany,Female,33,2,246104.01,3,1,1,100699.11,1
576,Germany,Male,34,1,213549.11,1,0,1,40799.99,0
526,Germany,Male,49,7,232556.33,4,0,1,127176.9,0
448,Spain,Male,55,8,197193.56,3,1,0,180530.45,1
845,Spain,Female,75,1,114087.06,4,0,0,186950.65,1
385,France,Male,49,1,51358.56,3,1,1,151759.45,0
815,Spain,Male,69,9,52020.04,2,0,0,60105.52,1
846,Spain,Male,37,8,37920.71,1,0,0,175362.12,1
836,Germany,Female,65,3,136662.39,3,1,1,178876.38,1
445,Spain,Male,73,4,229991.63,2,0,0,79776.02,1
501,Germany,Female,19,10,247949.52,2,1,0,44766.53,1
500,Germany,Female,37,8,71824.95,2,0,1,176185.29,0
539,Spain,Male,64,5,174328.64,4,1,0,178168.49,1
573,France,Female,35,9,149274.5,4,0,0,29172.16,1
386,France,Female,18,8,122234.03,2,1,0,193727.02,1
617,Spain,Male,75,8,166442.16,2,0,1,111285.31,1
718,France,Male,46,6,92840.75,3,0,0,198808.74,0
532,Germany,Male,46,9,236121.19,3,1,0,94551.57,1
362,Germany,Female,36,8,176362.22,1,0,0,111323.83,1
628,Spain,Male,61,4,188550.27,3,1,0,60555.74,1
566,France,Female,57,4,60605.52,1,0,0,180800.01,1
704,France,Female,23,7,42145.5,1,1,1,94305.3,0
710,Germany,Female,61,9,98585.2,1,1,0,164776.67,1
635,Spain,Female,56,3,191668.12,4,1,1,25149.51,0
622,France,Female,67,8,234698.98,3,1,0,159766.86,1
718,Spain,Male,71,6,106832.46,2,1,1,103146.2,1
411,France,Male,63,6,193539.2,1,1,1,11027.5,1
433,Germany,Female,25,2,117601.9,2,1,0,52989.96,1
717,Germany,Female,41,3,73807.06,1,1,1,46808.74,0
566,Spain,Male,37,6,184816.29,3,0,0,152835.27,1
691,Germany,Male,71,10,199550.53,1,0,1,100668.42,1
746,France,Female,31,10,50710.2,3,0,0,40346.5,0
536,Germany,Female,22,4,76292.38,2,0,0,58792.57,1
368,Spain,Male,58,2,123694.21,3,1,0,105774.59,1
526,Spain,Male,57,0,46630.46,2,1,0,13731.26,1
449,Spain,Female,51,6,232208.57,3,0,1,90583.86,1
745,France,Male,33,5,147833.48,1,0,0,138831.67,1
794,France,Male,62,9,30300.82,1,1,0,108373.37,1
582,France,Female,24,6,46007.47,3,0,0,123638.91,1
752,France,Female,33,1,238588.84,2,1,1,72057.44,1
425,France,Female,24,3,184542.15,2,0,0,44784.39,1
614,Germany,Male,44,1,183601.27,2,1,1,163850.85,1
804,France,Female,31,7,18124.65,3,1,1,182070.63,1
633,France,Male,31,6,223824.71,3,0,0,107040.71,1
555,Germany,Female,61,0,110933.84,3,0,1,67957.83,0
572,France,Female,50,1,164929.33,3,1,0,107128.92,1
733,Spain,Male,50,1,239922.3,2,0,1,177007.25,1
401,France,Male,61,3,25003.1,2,0,0,141367.21,1
688,France,Female,37,2,120569.11,4,1,0,173137.06,1
716,Spain,Female,70,0,12403.18,3,0,0,72392.09,1
493,Spain,Male,64,1,124886.36,4,0,1,145276.03,1
722,Spain,Female,53,10,63064.85,3,1,1,134079.3,1
418,Spain,Male,24,8,227766.38,4,1,1,118607.13,0
448,France,Male,49,0,99623.12,2,1,1,110362.72,0
745,Spain,Female,65,8,158468.11,2,0,0,114685.8,1
374,Spain,Male,20,6,215071.82,4,1,0,171437.51,1
785,Germany,Male,56,1,245922.96,1,0,1,184038.96,1
728,Spain,Male,46,1,125954.84,3,0,1,31443.49,1
818,Spain,Female,41,4,113939.43,4,0,1,118066.6,1
833,Germany,Male,39,4,18934.91,4,0,1,184497.6,1
402,Germany,Female,23,3,3184.74,1,1,0,35600.6,1
500,France,Female,65,9,152200.52,2,0,0,88443.28,1
493,Germany,Female,41,9,16366.09,4,0,0,26925.23,1
406,France,Male,57,2,95094.73,2,0,1,31560.52,1
388,Germany,Male,40,3,901.61,3,1,1,181781.05,1
458,Germany,Female,71,9,153806.87,1,1,1,94774.12,1
530,France,Female,55,3,106353.79,2,1,1,140860.53,1
391,Germany,Male,27,1,31755.19,4,0,0,36393.74,1
535,France,Female,33,4,74091.9,1,0,0,14170.02,0
772,Germany,Female,28,4,142415.17,1,1,1,179191.95,1
747,Spain,Male,49,4,164178.34,1,1,0,119163.67,1
572,Germany,Female,62,10,115583.97,1,0,0,13797.67,1
471,France,Male,23,10,200989.78,1,1,0,198544.5,1
482,Germany,Male,41,9,28110.1,3,0,0,103516.55,1
512,France,Female,50,0,21136.43,3,1,1,100416.54,1
564,France,Male,70,5,11061.07,1,0,0,127973.7,1
570,Spain,Male,68,10,133956.96,4,0,0,11501.86,1
584,Spain,Male,29,1,176557.93,4,0,0,118136.29,1
680,France,Female,73,6,32630.35,3,1,0,129601.94,1
495,Germany,Female,44,3,159736.41,2,1,1,66421.18,0
588,France,Female,55,4,119236.94,1,0,0,148101.96,1
425,France,Male,35,4,246836.13,4,1,0,81712.05,1
358,Germany,Male,62,4,179368.4,3,0,1,146376.9,1
423,Germany,Female,56,1,164368.33,3,1,1,37326.78,1
791,Germany,Female,72,4,142612.43,2,1,1,183602.59,1
841,Germany,Male,30,2,249341.55,2,0,1,177096.9,0
750,France,Female,70,3,245114.79,4,1,1,38619.03,1
602,France,Female,57,1,134528.78,2,1,1,188306.25,1
579,Spain,Female,47,3,113795.84,2,0,0,115978.25,1
356,France,Female,70,8,115528.73,1,0,0,143313.44,1
523,Germany,Female,66,7,107085.6,3,0,1,169655.82,0
490,Spain,Male,58,10,132849.58,3,0,0,25878.29,1
517,Germany,Female,69,2,68396.07,2,1,0,42164.03,1
519,France,Female,30,0,231697.2,3,1,0,65174.28,1
742,Spain,Male,51,0,122557.52,3,0,0,100668.85,1
783,Germany,Male,53,5,210501.95,4,1,0,75750.36,1
632,Spain,Male,47,2,118825.92,3,0,1,106110.81,0
471,Spain,Male,42,3,179572.57,2,0,0,45324.24,1
543,France,Female,19,0,84220.49,4,0,0,139609.29,1
354,Germany,Female,53,7,156201.71,3,1,1,20589.63,1
378,Spain,Female,35,0,124592.86,3,1,0,78675.41,1
514,Spain,Female,22,4,91778.56,4,1,0,44016.32,1
771,Germany,Male,36,5,220389.07,4,0,0,148687.32,1
688,Spain,Male,59,1,28177.92,3,0,0,177894.13,1
485,Spain,Female,35,6,121730.79,1,1,0,24969.38,1
845,Spain,Female,74,6,48592.27,1,1,0,159157.19,1
714,Germany,Female,49,0,215263.77,3,1,1,180187.24,0
670,Germany,Female,38,3,63367.34,3,1,0,195054.34,1
691,Germany,Male,27,3,158357.59,4,0,1,120083.39,0
849,Germany,Female,54,4,41390.88,4,1,1,72204.46,1
494,France,Male,66,0,101228.42,3,1,0,71174.98,1
676,Spain,Male,39,0,224839.3,3,0,0,82004.32,1
566,Germany,Male,30,6,41516.11,3,1,0,126406.81,1
650,Spain,Male,72,8,165798.96,3,1,1,103143.7,1
481,Spain,Female,34,0,51127.59,1,1,1,134190.66,1
641,France,Female,26,1,103937.26,4,0,1,17469.64,0
419,Germany,Female,41,5,135154.22,2,0,0,30117.49,1
601,Germany,Female,61,5,144326.6,3,1,1,195542.5,0
764,Spain,Male,31,1,150627.83,3,0,0,199123.25,1
624,Germany,Male,63,8,160032.85,3,1,0,151865.18,1
794,Spain,Male,25,3,67942.17,2,1,1,58715.46,1
713,Spain,Female,72,6,100341.87,4,0,1,191142.53,1
531,France,Male,54,5,9329.67,4,1,0,50603.53,1
516,France,Male,36,10,192189.24,3,0,1,148971.95,1
440,France,Male,45,10,209274.88,3,0,1,31899.08,1
551,Spain,Male,63,2,49809.19,4,0,0,133291.85,1
695,Germany,Female,58,7,50360.99,2,1,1,154307.85,1
368,France,Male,47,6,10509.1,3,1,1,173331.63,1
388,Germany,Male,24,8,242595.96,2,1,0,149518.17,1
475,France,Female,75,2,201796.64,2,1,0,185462.22,1
800,France,Female,43,0,90175.8,4,0,1,108975.42,0
522,Spain,Female,57,1,120477.07,3,1,1,138711.44,1
490,France,Male,63,10,72991.74,1,1,1,80214.52,1
591,France,Male,71,0,149310.99,4,0,0,11974.0,1
569,Spain,Male,63,10,179327.1,4,0,1,153771.66,1
475,Germany,Male,28,4,111842.12,1,1,0,175273.52,1
407,France,Female,31,9,218398.55,3,0,0,43045.65,1
497,Spain,Male,38,1,129256.47,2,1,0,15441.74,1
825,France,Male,25,2,36063.32,2,1,0,41255.35,0
805,Spain,Female,20,7,155572.84,2,0,1,180104.97,0
666,Germany,Female,45,9,115557.74,3,0,1,66146.97,1
732,Germany,Female,46,4,233917.97,4,1,1,54403.78,0
710,Spain,Male,40,3,97973.48,4,1,1,12772.07,1
772,Spain,Male,35,4,100716.43,4,1,1,66440.48,0
350,Spain,Male,52,9,162693.35,4,1,0,145971.42,1
736,Germany,Male,30,5,131746.55,4,1,0,192226.96,1
810,France,Male,29,6,93612.47,1,0,1,69420.83,1
697,Germany,Female,64,8,247443.6,2,1,1,55730.21,1
539,Spain,Female,67,0,75546.38,2,0,1,178733.11,1
540,Spain,Male,22,3,69382.2,3,0,1,171975.92,0
718,Germany,Male,56,8,216106.91,1,0,0,72350.48,1
758,Spain,Male,28,4,843.24,4,1,1,23072.98,0
661,Germany,Male,75,7,50313.29,4,1,0,198477.99,1
766,Spain,Male,28,0,147611.67,4,0,0,139333.81,1
771,France,Female,64,3,40612.63,1,0,1,186050.29,1
466,France,Female,59,8,246450.98,3,0,0,74956.15,1
483,Spain,Female,64,0,116048.91,1,0,1,133060.23,1
407,Germany,Male,48,0,149341.02,3,0,0,138154.47,1
393,France,Male,48,3,40093.37,2,1,0,175852.04,1
522,Germany,Female,30,2,72344.53,3,0,0,198681.03,1
509,Spain,Female,31,6,153656.2,2,1,0,30646.57,1
522,Germany,Male,66,10,137388.34,3,0,0,129912.2,1
666,France,Female,62,2,196090.99,2,0,1,73923.59,1
652,Germany,Female,59,0,67308.29,2,1,0,164215.1,1
498,Germany,Male,42,10,163385.54,4,1,1,153288.12,1
429,Spain,Female,50,9,72743.88,3,0,1,179578.52,1
